object_key,image_key,source_split,annotation_id,image_id,file_name,image_width,image_height,category_id,category_name,bbox_x,bbox_y,bbox_width,bbox_height,bbox_area,altitude_m,gimbal_pitch_deg,drone,video,frame_no,image_path,split,source_side_px,crop_left_px,crop_top_px,crop_right_px,crop_bottom_px,pair_id,target_altitude_m,output_side_px,actual_linear_scale,synthetic_bbox_x,synthetic_bbox_y,synthetic_bbox_width,synthetic_bbox_height,synthetic_bbox_area,calibrated_transmission,calibration_config_sha256,geometry_image_path,calibrated_image_path
val:23883,val:4873,val,23883,4873,4873.jpg,3840,2160,5,buoy,1333.0,927.0,115.0,126.0,14490.0,28.998585797013103,51.6,mavic,NorthSea_Fri_DJI_0112.MP4,5535,data/raw/seadronessee/odv2/images/val/4873.jpg,train,1766,508,107,2274,1873,val_00023883,80.0,640,0.362400906002265,298.98074745186864,297.1687429218573,41.67610419026048,45.66251415628539,1903.0356975665936,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/val_00023883.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/val_00023883.png
val:23909,val:4881,val,23909,4881,4881.jpg,3840,2160,5,buoy,1433.0,1244.0,97.0,117.0,11349.0,30.298522401706794,48.6,mavic,NorthSea_Fri_DJI_0112.MP4,5655,data/raw/seadronessee/odv2/images/val/4881.jpg,train,1690,636,458,2326,2148,val_00023909,80.0,640,0.378698224852071,301.8224852071006,297.6568047337278,36.73372781065088,44.30769230769231,1627.5867091488392,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/val_00023909.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/val_00023909.png
val:23957,val:4893,val,23957,4893,4893.jpg,3840,2160,5,buoy,1626.0,791.0,76.0,103.0,7828.0,30.39851752514477,37.1,mavic,NorthSea_Fri_DJI_0112.MP4,5835,data/raw/seadronessee/odv2/images/val/4893.jpg,train,1684,822,0,2506,1684,val_00023957,80.0,640,0.3800475059382422,305.5581947743468,300.6175771971496,28.883610451306414,39.14489311163895,1130.6458437946071,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/val_00023957.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/val_00023957.png
val:24005,val:4905,val,24005,4905,4905.jpg,3840,2160,5,buoy,1718.0,787.0,77.0,108.0,8316.0,30.598507772020724,37.1,mavic,NorthSea_Fri_DJI_0112.MP4,6015,data/raw/seadronessee/odv2/images/val/4905.jpg,train,1673,920,4,2593,1677,val_00024005,80.0,640,0.3825463239689181,305.2719665271967,299.5337716676629,29.456066945606697,41.31500298864316,1216.9774938914136,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/val_00024005.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/val_00024005.png
train:36480,train:6551,train,36480,6551,6551.jpg,3840,2160,5,buoy,1492.0,904.0,50.0,72.0,3600.0,33.69835659859799,24.0,mavic,NorthSea_Fri_DJI_0114.MP4,4065,data/raw/seadronessee/odv2/images/train/6551.jpg,train,1519,758,180,2277,1699,train_00036480,80.0,640,0.4213298222514812,309.2560895325872,305.0427913100724,21.066491112574063,30.33574720210665,639.0677488264732,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00036480.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00036480.png
train:36508,train:6553,train,36508,6553,6553.jpg,3840,2160,5,buoy,1485.0,851.0,49.0,71.0,3479.0,31.698454129838463,24.0,mavic,NorthSea_Fri_DJI_0114.MP4,4095,data/raw/seadronessee/odv2/images/train/6553.jpg,train,1615,702,79,2317,1694,train_00036508,80.0,640,0.3962848297213622,310.2910216718266,305.93188854489165,19.41795665634675,28.13622291021672,546.3479569438987,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00036508.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00036508.png
train:36843,train:6579,train,36843,6579,6579.jpg,3840,2160,5,buoy,961.0,1165.0,59.0,88.0,5192.0,31.79844925327644,22.0,mavic,NorthSea_Fri_DJI_0114.MP4,4485,data/raw/seadronessee/odv2/images/train/6579.jpg,train,1610,186,404,1796,2014,train_00036843,80.0,640,0.3975155279503105,308.07453416149065,302.5093167701864,23.45341614906832,34.981366459627324,820.4325450407005,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00036843.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00036843.png
train:52741,train:8108,train,52741,8108,8108.jpg,3840,2160,5,buoy,879.0,1374.0,17.0,18.0,306.0,34.19833221578787,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,1905,data/raw/seadronessee/odv2/images/train/8108.jpg,train,1497,139,634,1636,2131,train_00052741,80.0,640,0.4275217100868403,316.36606546426185,316.36606546426185,7.267869071476286,7.695390781563127,55.929092654246375,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00052741.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00052741.png
train:52757,train:8110,train,52757,8110,8110.jpg,3840,2160,5,buoy,882.0,1146.0,17.0,18.0,306.0,34.29832733922585,56.2,mavic,NorthSea_Fri_DJI_0117.MP4,1935,data/raw/seadronessee/odv2/images/train/8110.jpg,train,1493,144,408,1637,1901,train_00052757,80.0,640,0.4286671131949096,316.3563295378433,316.3563295378433,7.287340924313463,7.716008037508372,56.22918114406637,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00052757.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00052757.png
train:52775,train:8112,train,52775,8112,8112.jpg,3840,2160,5,buoy,1290.0,814.0,16.0,27.0,432.0,34.19833221578787,56.2,mavic,NorthSea_Fri_DJI_0117.MP4,1965,data/raw/seadronessee/odv2/images/train/8112.jpg,train,1497,550,79,2047,1576,train_00052775,80.0,640,0.4275217100868403,316.36606546426185,314.22845691382764,6.840347361389446,11.54308617234469,78.958719041289,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00052775.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00052775.png
train:51977,train:8036,train,51977,8036,8036.jpg,3840,2160,3,jetski,689.0,1280.0,111.0,195.0,21645.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,810,data/raw/seadronessee/odv2/images/train/8036.jpg,train,1484,2,636,1486,2120,train_00051977,80.0,640,0.431266846361186,296.2803234501348,277.7358490566038,47.87061994609165,84.09703504043127,4025.7772030136366,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00051977.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00051977.png
train:52145,train:8050,train,52145,8050,8050.jpg,3840,2160,3,jetski,706.0,1032.0,83.0,145.0,12035.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,1020,data/raw/seadronessee/odv2/images/train/8050.jpg,train,1484,6,362,1490,1846,train_00052145,80.0,640,0.431266846361186,301.8867924528302,288.9487870619946,35.79514824797844,62.53369272237197,2238.402801490836,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00052145.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00052145.png
train:52169,train:8052,train,52169,8052,8052.jpg,3840,2160,3,jetski,776.0,973.0,97.0,143.0,13871.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,1050,data/raw/seadronessee/odv2/images/train/8052.jpg,train,1484,82,302,1566,1786,train_00052169,80.0,640,0.431266846361186,299.2991913746631,289.3800539083558,41.83288409703504,61.6711590296496,2579.882447817148,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00052169.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00052169.png
train:52192,train:8054,train,52192,8054,8054.jpg,3840,2160,3,jetski,1038.0,878.0,88.0,139.0,12232.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,1080,data/raw/seadronessee/odv2/images/train/8054.jpg,train,1484,340,206,1824,1690,train_00052192,80.0,640,0.431266846361186,301.02425876010784,289.811320754717,37.95148247978437,59.946091644204856,2275.0430467665888,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00052192.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00052192.png
train:52216,train:8056,train,52216,8056,8056.jpg,3840,2160,3,jetski,1063.0,846.0,72.0,133.0,9576.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,1110,data/raw/seadronessee/odv2/images/train/8056.jpg,train,1484,357,170,1841,1654,train_00052216,80.0,640,0.431266846361186,304.4743935309973,291.53638814016176,31.051212938005392,57.35849056603774,1781.0507043686112,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00052216.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00052216.png
train:52236,train:8058,train,52236,8058,8058.jpg,3840,2160,3,jetski,1490.0,763.0,70.0,121.0,8470.0,34.19833221578787,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,1140,data/raw/seadronessee/odv2/images/train/8058.jpg,train,1497,776,75,2273,1572,train_00052236,80.0,640,0.4275217100868403,305.250501002004,294.1349365397461,29.926519706078825,51.730126920507686,1548.102662684532,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00052236.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00052236.png
train:52260,train:8060,train,52260,8060,8060.jpg,3840,2160,3,jetski,1596.0,712.0,67.0,128.0,8576.0,34.19833221578787,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,1170,data/raw/seadronessee/odv2/images/train/8060.jpg,train,1497,881,28,2378,1525,train_00052260,80.0,640,0.4275217100868403,305.67802271209086,292.4248496993988,28.643954575818302,54.72277889111557,1567.4767928196632,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00052260.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00052260.png
train:52800,train:8114,train,52800,8114,8114.jpg,3840,2160,3,jetski,1955.0,831.0,126.0,50.0,6300.0,34.29832733922585,39.7,mavic,NorthSea_Fri_DJI_0117.MP4,1995,data/raw/seadronessee/odv2/images/train/8114.jpg,train,1493,1272,110,2765,1603,train_00052800,80.0,640,0.4286671131949096,292.77963831212327,309.0689886135298,54.01205626255861,21.43335565974548,1157.659611789602,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00052800.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00052800.png
val:72476,val:10422,val,72476,10422,10422.jpg,3840,2160,3,jetski,2903.0,727.0,251.0,173.0,43423.0,31.89844437671441,54.6,mavic,NorthSea_Sat_DJI_0126.MP4,6105,data/raw/seadronessee/odv2/images/val/10422.jpg,train,1605,2226,11,3831,1616,val_00072476,80.0,640,0.3987538940809969,269.9563862928349,285.50778816199374,100.0872274143302,68.98442367601245,6904.459700507564,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/val_00072476.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/val_00072476.png
train:61140,train:9108,train,61140,9108,9108.jpg,3840,2160,3,jetski,1961.0,1157.0,159.0,38.0,6042.0,34.598312709539776,27.7,mavic,NorthSea_Sat_DJI_0131.MP4,3735,data/raw/seadronessee/odv2/images/train/9108.jpg,val,1480,1300,436,2780,1916,train_00061140,80.0,640,0.4324324324324324,285.83783783783787,311.7837837837838,68.75675675675676,16.432432432432435,1129.8407596785978,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/val/train_00061140.png,data/synthetic/seadronessee_30m_to_80m/calibrated/val/train_00061140.png
train:109614,train:16270,train,109614,16270,16270.jpg,3840,2160,1,swimmer,2698.0,1060.0,27.0,28.0,756.0,30.19852727826882,-7.5,m210,DJI_0010_d3.mov,345,data/raw/seadronessee/odv2/images/train/16270.jpg,train,1695,1864,226,3559,1921,train_00109614,80.0,640,0.3775811209439528,314.9026548672566,314.9026548672566,10.194690265486726,10.572271386430678,107.78103218732868,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00109614.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00109614.png
train:109866,train:16290,train,109866,16290,16290.jpg,3840,2160,1,swimmer,1011.0,1180.0,34.0,30.0,1020.0,29.89854190795489,22.5,m210,DJI_0010_d3.mov,645,data/raw/seadronessee/odv2/images/train/16290.jpg,train,1712,172,339,1884,2051,train_00109866,80.0,640,0.3738317757009345,313.6448598130841,314.39252336448595,12.710280373831775,11.214953271028037,142.54520045418812,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00109866.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00109866.png
val:23932,val:4887,val,23932,4887,4887.jpg,3840,2160,1,swimmer,1807.0,1277.0,86.0,33.0,2838.0,30.39851752514477,37.1,mavic,NorthSea_Fri_DJI_0112.MP4,5745,data/raw/seadronessee/odv2/images/val/4887.jpg,train,1684,1008,452,2692,2136,val_00023932,80.0,640,0.3800475059382422,303.6579572446556,313.53919239904985,32.68408551068884,12.541567695961994,409.9096710129146,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/val_00023932.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/val_00023932.png
val:24036,val:4913,val,24036,4913,4913.jpg,3840,2160,1,swimmer,1985.0,1069.0,74.0,39.0,2886.0,30.698502895458702,37.1,mavic,NorthSea_Fri_DJI_0112.MP4,6135,data/raw/seadronessee/odv2/images/val/4913.jpg,train,1668,1188,254,2856,1922,val_00024036,80.0,640,0.3836930455635491,305.8033573141487,312.7098321342926,28.39328537170264,14.964028776978417,424.8779393751186,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/val_00024036.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/val_00024036.png
train:37121,train:6605,train,37121,6605,6605.jpg,3840,2160,1,swimmer,2170.0,977.0,61.0,39.0,2379.0,31.79844925327644,29.4,mavic,NorthSea_Fri_DJI_0114.MP4,4875,data/raw/seadronessee/odv2/images/train/6605.jpg,train,1610,1396,192,3006,1802,train_00037121,80.0,640,0.3975155279503105,307.67701863354034,312.04968944099375,24.248447204968944,15.50310559006211,375.92623741368,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037121.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037121.png
train:37428,train:6637,train,37428,6637,6637.jpg,3840,2160,1,swimmer,2148.0,1222.0,38.0,34.0,1292.0,31.59845900640049,26.7,mavic,NorthSea_Fri_DJI_0114.MP4,5355,data/raw/seadronessee/odv2/images/train/6637.jpg,train,1620,1357,429,2977,2049,train_00037428,80.0,640,0.3950617283950617,312.4938271604938,313.28395061728395,15.012345679012345,13.432098765432098,201.6473098613016,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037428.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037428.png
train:51479,train:7994,train,51479,7994,7994.jpg,3840,2160,1,swimmer,2149.0,741.0,52.0,38.0,1976.0,34.29832733922585,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,180,data/raw/seadronessee/odv2/images/train/7994.jpg,train,1493,1428,14,2921,1507,train_00051479,80.0,640,0.4286671131949096,309.0689886135298,311.64099129269925,22.290689886135297,16.289350301406564,363.1008560152783,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00051479.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00051479.png
train:52112,train:8048,train,52112,8048,8048.jpg,3840,2160,1,swimmer,1358.0,826.0,85.0,27.0,2295.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,990,data/raw/seadronessee/odv2/images/train/8048.jpg,train,1484,658,98,2142,1582,train_00052112,80.0,640,0.431266846361186,301.8867924528302,313.96226415094344,36.65768194070081,11.644204851752022,426.84955790789087,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00052112.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00052112.png
val:72625,val:10434,val,72625,10434,10434.jpg,3840,2160,1,swimmer,2730.0,1084.0,40.0,49.0,1960.0,28.998585797013103,54.6,mavic,NorthSea_Sat_DJI_0126.MP4,6285,data/raw/seadronessee/odv2/images/val/10434.jpg,train,1766,1867,226,3633,1992,val_00072625,80.0,640,0.362400906002265,312.7519818799547,310.9399773499434,14.4960362400906,17.757644394110983,257.4154566756745,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/val_00072625.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/val_00072625.png
train:81965,train:12330,train,81965,12330,12330.jpg,3840,2160,1,swimmer,1931.0,1287.0,76.0,43.0,3268.0,32.59841024078025,11.8,mavic,NorthSea_Thu_DJI_0107.MP4,2055,data/raw/seadronessee/odv2/images/train/12330.jpg,train,1571,1184,523,2755,2094,train_00081965,80.0,640,0.4073838319541693,304.31572246976447,311.2412476129854,30.961171228516868,17.51750477402928,542.3624648050823,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00081965.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00081965.png
